,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.838507502627504,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
6815,11.14836234818249,11.216413568476941,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
4120,9.254357257392957,9.389751406551529,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
11898,10.307284603543595,10.255655008520623,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
5998,9.952230096524119,10.161479157431462,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
11135,10.305613759378778,10.50249562032413,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
9803,10.432644132986843,10.38535182110446,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
16843,11.12652741957929,11.158850316383079,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
1227,10.967335848767897,10.873568996206378,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
1761,10.75683848463641,10.704617162502258,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
2174,10.46310334047155,10.294616498777172,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
16793,10.644233711895351,10.552394015826993,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
10923,10.621205387030278,10.590534389941721,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
4467,10.04107321548869,10.010950149684131,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
9613,10.75577295443437,10.868015340548395,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
6893,9.851931065621725,9.89507679146742,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
14891,10.489884363149192,10.064330871484023,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
5118,10.667791927412402,10.820615630666895,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
15942,10.667791927412402,10.791964236749415,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
1420,11.212927866795798,11.220218870674882,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
7225,10.04107321548869,10.175754320523524,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
7867,9.612466578818832,10.16587030047006,Audi,Q5,-0.033049730296818264,1,1.35,600,"('mpg', 'color', 'fuel')"
6520,9.903487552536127,9.825153350808689,Bmw,1 Series,-0.025868590482536265,1,1.35,600,"('mpg', 'color', 'fuel')"
13473,10.085600754292345,9.897516576455125,Bmw,1 Series,-0.025868590482536265,1,1.35,600,"('mpg', 'color', 'fuel')"
13915,9.612466578818832,9.608883141089855,Bmw,1 Series,-0.025868590482536265,1,1.35,600,"('mpg', 'color', 'fuel')"
17130,10.16199824768763,10.17911628685729,Bmw,1 Series,-0.025868590482536265,1,1.35,600,"('mpg', 'color', 'fuel')"
15009,10.043032079974024,10.00720034822988,Bmw,1 Series,-0.025868590482536265,1,1.35,600,"('mpg', 'color', 'fuel')"
5727,9.67721410821299,9.511628082587695,Bmw,1 Series,-0.025868590482536265,1,1.35,600,"('mpg', 'color', 'fuel')"
3655,9.612466578818832,9.523581490177648,Bmw,1 Series,-0.025868590482536265,1,1.35,600,"('mpg', 'color', 'fuel')"
1023,9.578449693540579,9.59317048472392,Bmw,1 Series,-0.025868590482536265,1,1.35,600,"('mpg', 'color', 'fuel')"
