,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.796981543558653,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
6815,11.14836234818249,11.224739135878334,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
4120,9.254357257392957,9.289746003528021,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
11898,10.307284603543595,10.32624680965016,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
5998,9.952230096524119,9.995997902380628,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
11135,10.305613759378778,10.280459805551915,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
9803,10.432644132986843,10.522129405564918,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
16843,11.12652741957929,11.186126506885067,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
1227,10.967335848767897,11.043142031698848,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
1761,10.75683848463641,10.641396286857129,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
2174,10.46310334047155,10.436385593154279,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
16793,10.644233711895351,10.685799207564036,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
10923,10.621205387030278,10.552830814092344,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
4467,10.04107321548869,10.132858963288472,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
9613,10.75577295443437,10.805099216068225,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
6893,9.851931065621725,9.847038737250395,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
14891,10.489884363149192,10.392273529787918,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
5118,10.667791927412402,10.684304344233697,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
15942,10.667791927412402,10.670817202150914,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
1420,11.212927866795798,11.224753984213377,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
7225,10.04107321548869,10.111749411375364,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
7867,9.612466578818832,9.945569108945884,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining', 'fuel')"
6520,9.903487552536127,9.841247799626446,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
13473,10.085600754292345,9.92408910150513,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
13915,9.612466578818832,9.633916862727782,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
17130,10.16199824768763,10.228104886796096,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
15009,10.043032079974024,10.033694606388986,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
5727,9.67721410821299,9.540504915511876,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
3655,9.612466578818832,9.53726216156146,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
1023,9.578449693540579,9.545904070433293,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
12729,9.67721410821299,9.751136527742664,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
1775,9.543234787249512,9.624484574088491,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
2073,9.648272670221848,9.700277923878764,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
4055,9.996522418503318,10.216520273837396,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
3729,9.543234787249512,9.550588285499773,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
12817,9.67721410821299,9.783153868347252,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
1337,9.205327830152639,9.064775527203345,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
6759,8.817297783866575,9.284587545754647,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
16782,10.126231023828998,10.193434903441208,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
9632,9.740674462130217,9.834375069041615,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
7515,8.00469951054955,8.56875948568262,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
9808,9.851931065621725,9.927443439117315,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
4534,9.543234787249512,9.574605057699168,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
76,9.605755144230846,9.573237195971402,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
10067,9.235032984566555,9.372104251020337,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
3207,9.85214162518454,9.565737374302424,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
8722,9.578103612900335,9.67797279900314,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
6027,9.350102314351341,9.45785109721017,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
1890,9.468851067127684,9.536593628606772,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
8398,9.90098442231801,9.88248133426166,Bmw,1 Series,-0.022816851195717504,1,1.35,600,"('nct_remaining', 'fuel')"
