,true,predict,make,model,score,alpha,epsilon,max_iter,features
164,10.75683848463641,10.796981543558653,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
6815,11.14836234818249,11.224739135878334,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
4120,9.254357257392957,9.289746003528021,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
11898,10.307284603543595,10.32624680965016,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
5998,9.952230096524119,9.995997902380628,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
11135,10.305613759378778,10.280459805551915,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
9803,10.432644132986843,10.522129405564918,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
16843,11.12652741957929,11.186126506885067,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
1227,10.967335848767897,11.043142031698848,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
1761,10.75683848463641,10.641396286857129,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
2174,10.46310334047155,10.436385593154279,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
16793,10.644233711895351,10.685799207564036,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
10923,10.621205387030278,10.552830814092344,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
4467,10.04107321548869,10.132858963288472,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
9613,10.75577295443437,10.805099216068225,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
6893,9.851931065621725,9.847038737250395,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
14891,10.489884363149192,10.392273529787918,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
5118,10.667791927412402,10.684304344233697,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
15942,10.667791927412402,10.670817202150914,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
1420,11.212927866795798,11.224753984213377,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
7225,10.04107321548869,10.111749411375364,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
7867,9.612466578818832,9.945569108945884,Audi,Q5,-0.008460841215888897,1,1.35,600,"('nct_remaining',)"
6520,9.903487552536127,9.862413146270505,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
13473,10.085600754292345,9.93684857717732,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
13915,9.612466578818832,9.636954622159244,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
17130,10.16199824768763,10.247880863033583,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
15009,10.043032079974024,10.011314460245167,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
5727,9.67721410821299,9.549056218164013,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
3655,9.612466578818832,9.533476533737835,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
1023,9.578449693540579,9.540513206152246,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
12729,9.67721410821299,9.750341461768953,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
1775,9.543234787249512,9.624502682723621,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
2073,9.648272670221848,9.695892469178702,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
4055,9.996522418503318,10.203809185277146,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
3729,9.543234787249512,9.545458877101629,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
12817,9.67721410821299,9.784619082641205,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
1337,9.205327830152639,9.060602921512034,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
6759,8.817297783866575,9.302731530929748,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
16782,10.126231023828998,10.209517219307976,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
9632,9.740674462130217,9.854155259540391,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
7515,8.00469951054955,8.583280238911815,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
9808,9.851931065621725,9.909739673631329,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
4534,9.543234787249512,9.571171125417095,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
76,9.605755144230846,9.569845156075116,Bmw,1 Series,-0.02332219209214141,1,1.35,600,"('nct_remaining',)"
